# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	13888
#@/user_id	68f0eb48-92c8-401d-96d2-9347ba0bc0d7
sha shi hou 	啥時候	c=0 d=0.1 t=1377
shai xuan 	篩選	c=1 d=1 t=1074
shan 	刪	c=1 d=1 t=172
shan chang 	擅長	c=0 d=0.1 t=5629
shan chu 	刪除	c=8 d=2.98102 t=10897
shan diao 	刪掉	c=2 d=1 t=10100
shan diao le 	刪掉了	c=1 d=1 t=4238
shan jian 	刪剪	c=2 d=0.107776 t=7668
shan jian le 	刪剪了	c=1 d=1 t=7669
shan liang 	善良	c=1 d=1 t=12623
shan shan 	閃閃	c=1 d=1 t=4572
shan shang 	山上	c=1 d=1 t=3309
shan yong 	善用	c=1 d=1 t=3983
shang 	上	c=24 d=1.00016 t=13851
shang 	商	c=1 d=1 t=3136
shang 	尚	c=1 d=1 t=7490
shang ban 	上班	c=1 d=1 t=1416
shang che 	上車	c=1 d=1 t=11806
shang chuan 	上傳	c=9 d=1.93817 t=11952
shang ci 	上次	c=4 d=1.02096 t=13006
shang ci de 	上次的	c=1 d=1 t=11634
shang dao 	傷到	c=1 d=1 t=4594
shang di 	上帝	c=1 d=1 t=7006
shang dian 	商店	c=1 d=1 t=9919
shang hai 	上海	c=1 d=1 t=13382
shang hai 	傷害	c=1 d=1 t=937
shang hu 	商戶	c=1 d=1 t=6149
shang hui 	上回	c=1 d=1 t=6150
shang jia 	上架	c=1 d=1 t=18
shang le 	上了	c=1 d=1 t=8389
shang mian de 	上面的	c=1 d=1 t=2788
shang ping 	上屏	c=1 d=1 t=6021
shang shou 	上手	c=7 d=1.98525 t=11972
shang wang 	上網	c=2 d=1.96561 t=10874
shang wei 	尚未	c=2 d=1 t=11088
shang wen 	上文	c=1 d=1 t=7185
shang wu 	上午	c=1 d=1 t=8465
shang xian 	上限	c=1 d=1 t=10126
shang xue 	上學	c=1 d=1 t=10467
shang ye 	商業	c=1 d=1 t=6780
shang yi ge 	上一個	c=1 d=1 t=6815
shang yi qi 	上一期	c=1 d=1 t=8594
shang yin 	上癮	c=1 d=1 t=4916
shang you 	上游	c=1 d=1 t=8023
shao 	少	c=1 d=1 t=13835
shao deng 	稍等	c=1 d=1 t=10011
shao hou 	稍後	c=1 d=0.685669 t=3753
shao hou du 	稍後讀	c=1 d=1 t=3754
shao jian 	少見	c=1 d=1 t=12043
shao le 	少了	c=2 d=1.00008 t=5229
shao shao 	稍稍	c=1 d=1 t=2596
shao shu pai 	少數派	c=1 d=1 t=3672
she bei 	設備	c=1 d=1 t=12334
she hui 	社會	c=9 d=1 t=13603
she ji 	涉及	c=3 d=1 t=9816
she ji 	設計	c=9 d=1.55433 t=13544
she jiao 	社交	c=10 d=1.45384 t=13577
she jiao de 	社交的	c=1 d=1 t=5631
she jiao fang an 	社交方案	c=1 d=1 t=2178
she jiao neng li 	社交能力	c=1 d=1 t=5716
she me 	什麼	c=1 d=1 t=202
she ne 	舍呢	c=1 d=1 t=1792
she qun 	社羣	c=2 d=1.90937 t=13421
she tuan 	社團	c=1 d=1 t=785
she xiang 	設想	c=2 d=1.45841 t=13493
she zhi 	設置	c=6 d=1.16435 t=6795
she zhi li 	設置裏	c=1 d=1 t=1310
shei 	誰	c=4 d=1.00001 t=11899
shen 	神	c=2 d=1.5975 t=7428
shen bian ren 	身邊人	c=1 d=1 t=4756
shen du 	深度	c=2 d=1.90937 t=4048
shen fen 	身份	c=1 d=1 t=8910
shen fen zheng 	身份證	c=1 d=1 t=12259
shen jing zhi 	神經質	c=7 d=1.00002 t=12731
shen lan 	深藍	c=4 d=1.11536 t=1695
shen me 	什麼	c=39 d=2.0109 t=13737
shen me hua 	什麼話	c=1 d=1 t=9541
shen mi 	神祕	c=2 d=1.9802 t=4969
shen qi 	神奇	c=4 d=1.22609 t=13713
shen shang 	身上	c=2 d=1 t=12214
shen ti 	身體	c=2 d=1.00719 t=9124
shen wei 	身爲	c=1 d=1 t=7706
shen you 	神遊	c=1 d=1 t=9072
shen zhen 	深圳	c=1 d=1 t=13384
shen zhi 	甚至	c=3 d=1.01005 t=9673
shen zhi yao 	甚至要	c=1 d=1 t=1447
shen zi 	身子	c=1 d=0.867206 t=4805
sheng 	昇	c=3 d=1.99501 t=10026
sheng 	生	c=2 d=1 t=11128
sheng 	省	c=1 d=1 t=11692
sheng cheng 	生成	c=3 d=1 t=11092
sheng en ne meng 	圣恩讷蒙	c=1 d=1 t=13736
sheng huo 	生活	c=2 d=1 t=9410
sheng huo fei 	生活費	c=1 d=1 t=8530
sheng ji 	升級	c=5 d=1.00005 t=9761
sheng li 	勝利	c=1 d=1 t=6178
sheng li 	生理	c=1 d=1 t=3771
sheng lve 	省略	c=1 d=1 t=3789
sheng min 	生民	c=0 d=0.1 t=799
sheng min zhou qi 	生民週期	c=1 d=1 t=800
sheng ming 	生命	c=4 d=1 t=7521
sheng ren 	勝任	c=2 d=1.53563 t=5576
sheng ri 	生日	c=0 d=0.1 t=8982
sheng ri biao 	生日表	c=1 d=1 t=8983
sheng sheng 	升升	c=1 d=1 t=10027
sheng shu 	生疏	c=1 d=1 t=4492
sheng suo 	繩索	c=1 d=1 t=4947
sheng xiao 	生效	c=2 d=1 t=9425
sheng ya 	生涯	c=1 d=1 t=5453
sheng ying 	生硬	c=1 d=1 t=12710
sheng yu 	剩餘	c=1 d=1 t=90
sheng yu 	生育	c=2 d=1 t=4575
sheng zhi 	升職	c=1 d=1 t=5621
shi 	十	c=1 d=1 t=11368
shi 	史	c=2 d=1.88692 t=11575
shi 	始	c=2 d=1 t=3434
shi 	師	c=4 d=3.0659 t=12386
shi 	是	c=131 d=2.89444 t=13873
shi 	時	c=26 d=1.00037 t=13246
shi 	試	c=4 d=1 t=13529
shi a 	是啊	c=1 d=1 t=12051
shi bai 	失敗	c=2 d=1 t=6341
shi bai de 	失敗的	c=1 d=1 t=591
shi bu shi 	是不是	c=4 d=1.02485 t=7292
shi chang 	時長	c=1 d=1 t=11109
shi ci 	詩詞	c=1 d=1 t=1510
shi dai 	時代	c=2 d=1 t=10754
shi dang 	適當	c=1 d=1 t=2813
shi de 	似的	c=1 d=1 t=2495
shi de 	是的	c=4 d=1 t=12744
shi duan shi xu 	時斷時續	c=1 d=1 t=6589
shi en 	施恩	c=0 d=0.1 t=4439
shi en me 	施恩麼	c=1 d=1 t=4440
shi er 	事兒	c=1 d=1 t=12990
shi er 	時而	c=3 d=1 t=12989
shi er nian 	十二年	c=2 d=1 t=9423
shi fan 	師範	c=15 d=8.16084 t=13243
shi fen 	十分	c=3 d=1 t=11756
shi fen zhong 	十分鐘	c=2 d=1.98511 t=4577
shi fou 	是否	c=12 d=1.77881 t=13826
shi fou yao 	是否要	c=1 d=1 t=1951
shi fu 	視幅	c=6 d=5.27191 t=4163
shi ge 	時隔	c=0 d=0.1 t=4482
shi ge yi duan 	時隔一段	c=1 d=1 t=4483
shi gu 	事故	c=2 d=1.35169 t=8417
shi he 	適合	c=5 d=1 t=12249
shi he de 	適合的	c=2 d=1.00043 t=7175
shi he le 	是和了	c=1 d=1 t=12248
shi he ni 	適合你	c=2 d=1 t=7279
shi hou 	時候	c=53 d=1.02454 t=13088
shi huai 	釋懷	c=1 d=1 t=6188
shi ji 	實際	c=2 d=1 t=4500
shi ji shang 	實際上	c=2 d=1.34301 t=1774
shi ji xie 	史继偕	c=1 d=1 t=13749
shi jian 	事件	c=2 d=1 t=8114
shi jian 	實踐	c=8 d=2.12314 t=13711
shi jian 	時間	c=26 d=1.16212 t=13663
shi jian ji qi 	时间机器	c=1 d=1 t=13264
shi jiao 	視角	c=1 d=1 t=7007
shi jie 	世界	c=6 d=1.99091 t=10656
shi jin 	湿巾	c=1 d=1 t=12295
shi kan 	时勘	c=1 d=1 t=13244
shi kong 	時空	c=2 d=1.07615 t=9489
shi liang 	食糧	c=3 d=1.00399 t=4448
shi liu 	十六	c=1 d=1 t=3259
shi nian 	十年	c=1 d=1 t=654
shi pin 	視頻	c=5 d=1.00862 t=13117
shi qi 	拾起	c=1 d=1 t=4889
shi qing 	事情	c=13 d=1.06822 t=13640
shi shang 	時尚	c=4 d=2.76224 t=12036
shi shei 	是誰	c=2 d=1 t=10285
shi shen me 	是什麼	c=9 d=1.03707 t=10272
shi shi 	實時	c=1 d=1 t=13396
shi shi 	試試	c=2 d=1 t=7483
shi shi shang 	事實上	c=1 d=1 t=2725
shi shi yan zheng 	實時驗證	c=1 d=1 t=77
shi wan 	十萬	c=0 d=0.1 t=644
shi wan zi 	十萬子	c=1 d=1 t=645
shi wo 	是我	c=4 d=1 t=13607
shi xi 	實習	c=1 d=1 t=12140
shi xian 	實現	c=3 d=1.26847 t=6881
shi xian 	視線	c=1 d=1 t=4138
shi xiang 	事項	c=3 d=1.00049 t=9526
shi xiao 	失效	c=1 d=1 t=8201
shi yan 	實驗	c=1 d=1 t=12635
shi ye 	視野	c=1 d=1 t=3776
shi yi ge 	十一個	c=2 d=1.04056 t=7111
shi yi ge 	是一個	c=6 d=1.00002 t=13621
shi yi zhong 	是一種	c=1 d=1 t=7651
shi yin wei 	是因爲	c=1 d=1 t=13827
shi ying 	適應	c=2 d=1.99005 t=7549
shi yong 	使用	c=74 d=1.59126 t=13667
shi yong ba 	使用吧	c=1 d=1 t=7859
shi yong shi 	使用時	c=1 d=1 t=11078
shi zhe 	試着	c=1 d=1 t=11760
shi zhong 	始終	c=1 d=1 t=4996
shou 	受	c=1 d=1 t=7636
shou 	手	c=2 d=1.06298 t=1317
shou 	收	c=1 d=1 t=9527
shou ce 	手冊	c=2 d=1.84366 t=7753
shou dao 	受到	c=3 d=1.02733 t=8718
shou dao 	收到	c=1 d=1 t=8719
shou du 	首都	c=9 d=6.88197 t=13241
shou duan 	手段	c=1 d=1 t=10763
shou fa 	手法	c=1 d=1 t=12058
shou fang 	受訪	c=1 d=1 t=6889
shou fei 	收費	c=1 d=1 t=6678
shou ge 	收割	c=1 d=1 t=13500
shou huo 	收穫	c=5 d=1.00295 t=10770
shou huo yi xie 	收穫一些	c=1 d=1 t=3176
shou ji 	手機	c=6 d=1.05931 t=12262
shou ji 	收集	c=2 d=1.25538 t=13646
shou ji bei fen 	手機備份	c=1 d=1 t=3940
shou lie 	狩獵	c=1 d=1 t=11288
shou qi 	收起	c=0 d=0.1 t=406
shou qi xin si lai 	收起心思來	c=1 d=1 t=407
shou quan 	授權	c=1 d=1 t=3211
shou ru 	收入	c=3 d=2.70122 t=8037
shou shi da 	首师大	c=1 d=1 t=13165
shou shi hao 	收拾好	c=1 d=1 t=2579
shou xian 	首先	c=1 d=1 t=5823
shou zhang 	手掌	c=1 d=1 t=3391
shou zhi 	手指	c=1 d=1 t=3022
shou zhong 	受衆	c=1 d=1 t=2663
shu 	書	c=10 d=1.92806 t=11087
shu 	鼠	c=1 d=1 t=191
shu chu 	輸出	c=4 d=2.21631 t=13662
shu dan 	書單	c=1 d=1 t=6124
shu dao yong shi 	书到用时	c=1 d=1 t=4018
shu dao yong shi fang hen shao 	书到用时方恨少	c=1 d=1 t=4019
shu er te 	舒尔特	c=1 d=1 t=4159
shu fa 	抒發	c=1 d=1.08511 t=2769
shu fa de 	抒發的	c=1 d=1 t=2770
shu fu 	舒服	c=5 d=0.185009 t=12250
shu fu yi xie 	舒服一些	c=1 d=1 t=3340
shu gao 	書稿	c=1 d=1 t=3586
shu ge 	數個	c=0 d=0.1 t=10422
shu ge xiao shi 	數個小時	c=1 d=1 t=10423
shu jia 	輸家	c=1 d=1 t=3853
shu ju 	數據	c=17 d=2.55192 t=12903
shu ju ku 	數據庫	c=1 d=1 t=6064
shu le 	輸了	c=1 d=1 t=10416
shu li 	樹立	c=1 d=1 t=9379
shu li 	疏離	c=1 d=1 t=4601
shu lian 	熟練	c=1 d=1 t=3332
shu liang 	數量	c=5 d=1.00087 t=6898
shu ma 	數碼	c=2 d=1.00088 t=12286
shu pai 	豎排	c=1 d=1 t=1280
shu ren 	熟人	c=1 d=1 t=12752
shu ru 	輸入	c=12 d=1 t=13650
shu ru fa 	輸入法	c=8 d=1.9802 t=6807
shu shang 	書商	c=1 d=1 t=8563
shu shi 	舒適	c=1 d=1 t=2264
shu xi 	熟悉	c=2 d=1 t=12142
shu xiang 	書香	c=1 d=1 t=9036
shu xing 	屬性	c=2 d=1 t=7518
shu xu guan 	鼠鬚管	c=1 d=1 t=2167
shu xue 	數學	c=5 d=1.92312 t=13751
shu yu 	屬於	c=2 d=1.00109 t=9323
shu yu 	術語	c=3 d=1.03304 t=8642
shu yu zai xian 	術語在線	c=1 d=1 t=1389
shu zhe 	豎着	c=1 d=1 t=1260
shu zhi 	數值	c=1 d=1 t=938
shu zi 	數字	c=2 d=1.96561 t=4348
shua 	刷	c=3 d=1 t=9837
shua guai 	刷怪	c=1 d=1 t=919
shuai 	帥	c=3 d=1.31607 t=13427
shuai de 	帥的	c=1 d=1 t=13093
shuai ge 	帥哥	c=1 d=1 t=13062
shuang bian 	雙邊	c=0 d=0.1 t=2139
shuang bian he tong 	雙邊合同	c=1 d=1 t=2140
shuang pin 	雙拼	c=3 d=1.9613 t=1526
shuang xi tong 	雙系統	c=1 d=1 t=6949
shui 	水	c=2 d=1 t=12229
shui 	睡	c=1 d=1 t=7496
shui ba 	睡吧	c=2 d=1.99501 t=11851
shui di shi chuan 	水滴石穿	c=1 d=1 t=3479
shui jiao 	睡覺	c=1 d=1 t=9657
shui luo shi chu 	水落石出	c=1 d=1 t=3478
shui mian 	睡眠	c=1 d=1 t=5782
shui mu 	水木	c=1 d=1.099 t=2455
shui mu sou suo 	水木搜索	c=1 d=1 t=2454
shui ping 	水平	c=2 d=1 t=13592
shui yi 	睡衣	c=1 d=1 t=12313
shun bian 	順便	c=1 d=1 t=11080
shun chang 	順暢	c=1 d=0.1 t=10623
shun cong 	順從	c=1 d=1 t=12939
shun teng mo gua 	順藤摸瓜	c=1 d=1 t=2657
shuo 	碩	c=1 d=1 t=12423
shuo 	說	c=10 d=1.87103 t=12068
shuo dao 	說道	c=1 d=1 t=4832
shuo fu li 	说服力	c=1 d=1 t=3970
shuo hua 	說話	c=2 d=1 t=12692
shuo lai 	說來	c=1 d=1 t=10843
shuo le 	說了	c=3 d=1 t=13031
shuo ming 	說明	c=2 d=1.00057 t=7919
shuo ming le 	說明了	c=1 d=1 t=6888
shuo shi 	碩士	c=5 d=3.34656 t=12496
shuo shi 	說是	c=1 d=1 t=11764
shuo shi hua 	說實話	c=1 d=1 t=5145
shuo wan 	說完	c=0 d=0.1 t=8646
shuo xie 	說些	c=1 d=1 t=9540
shuo yi ge 	說一個	c=1 d=1 t=7206
si 	斯	c=1 d=1 t=10020
si de 	私德	c=2 d=1.92312 t=8935
si di xia 	私底下	c=1 d=1 t=8754
si ge 	四個	c=1 d=1 t=12138
si ge nan ti 	四個難題	c=1 d=1 t=578
si hu 	似乎	c=4 d=1 t=8680
si ji 	四級	c=2 d=1.94649 t=7894
si kao 	思考	c=12 d=1 t=13610
si lei 	四類	c=1 d=1 t=707
si lu 	思路	c=4 d=1.00009 t=10563
si ni 	死你	c=0 d=0.1 t=5046
si qi 	四期	c=6 d=1 t=9760
si ren 	私人	c=1 d=1 t=10007
si tan li 	斯坦利	c=1 d=1 t=1711
si wei 	思維	c=9 d=1 t=7732
si xia 	私下	c=1 d=1 t=5290
si xiang 	思想	c=3 d=1 t=12830
si yi 	四溢	c=1 d=1 t=9037
si zhong 	四種	c=1 d=1 t=8256
si zhou 	四周	c=1 d=1 t=9033
song gei ni 	送給你	c=1 d=1 t=2444
song hua 	送花	c=1 d=1 t=13853
sou du 	搜度	c=1 d=1 t=13175
sou gou 	搜狗	c=3 d=2.48908 t=1028
sou suo 	搜索	c=1 d=1.09851 t=2456
su 	速	c=1 d=1 t=4087
su du 	速度	c=16 d=1 t=12982
su du 	速讀	c=9 d=1 t=13257
su she 	宿舍	c=1 d=1 t=7588
su zao 	塑造	c=2 d=1 t=9413
suan 	算	c=0 d=0.1 t=9143
suan le 	算了	c=4 d=1.99501 t=7400
suan shi 	算是	c=1 d=1 t=7004
sui 	歲	c=4 d=1 t=12835
sui bian 	隨便	c=2 d=1 t=11976
sui ji 	隨機	c=1 d=1 t=2255
sui pian 	碎片	c=1 d=1 t=4888
sui ran 	雖然	c=6 d=1.26735 t=7689
sui ran ni 	雖然你	c=1 d=1 t=1981
sui ran shi 	雖然是	c=1 d=1 t=427
sui shuo 	雖說	c=1 d=1 t=7267
sui yi 	隨意	c=3 d=1.94649 t=10368
sui yi xia 	歲以下	c=1 d=1 t=12843
sui zhe 	隨着	c=2 d=1.00811 t=5668
sun 	孫	c=1 d=1 t=6087
sun shi 	損失	c=1 d=1 t=7783
suo 	所	c=1 d=0.898516 t=13188
suo 	縮	c=1 d=1 t=3029
suo jin 	縮進	c=2 d=1.67368 t=10183
suo shuo 	所說	c=1 d=1 t=5751
suo xiao 	縮小	c=1 d=1 t=10920
suo yi 	所以	c=14 d=1.38101 t=12722
suo yo 	所喲	c=1 d=1 t=12721
suo zai 	所在	c=4 d=1 t=12322
suo zuo 	所做	c=0 d=0.1 t=2382
suo zuo de 	所做的	c=1 d=1 t=2383
ta 	他	c=21 d=1.06911 t=13625
ta 	她	c=26 d=4.19212 t=7290
ta de 	他的	c=3 d=1.00097 t=12202
ta ma 	他媽	c=0 d=0.1 t=10653
ta ma de 	他媽的	c=1 d=1 t=10652
ta men 	他們	c=18 d=1.00009 t=13313
ta men 	她們	c=3 d=2.545 t=7147
ta men 	它們	c=1 d=1 t=9023
ta men de 	他們的	c=1 d=1 t=10668
ta ren 	他人	c=7 d=1.00116 t=12213
ta ren de 	他人的	c=1 d=1 t=6484
ta ru 	踏入	c=1 d=1 t=8780
ta shang 	踏上	c=1 d=1 t=6370
tai 	太	c=9 d=1.05041 t=13308
tai da 	太大	c=1 d=1 t=7784
tai duo 	太多	c=7 d=1.00604 t=13071
tai fang bian 	太方便	c=1 d=1 t=2474
tai fu za le 	太複雜了	c=1 d=1 t=7452
tai guo 	太過	c=1 d=1 t=8412
tai shao 	太少	c=0 d=0.1 t=611
tai shao le 	太少了	c=1 d=1 t=12545
tai xi huan 	太喜歡	c=1 d=1 t=11929
tan 	探	c=2 d=1 t=10611
tan 	談	c=1 d=1 t=8796
tan 	譚	c=1 d=1 t=13546
tan chuang 	弹窗	c=1 d=1 t=3282
tan dao 	談到	c=1 d=1 t=5854
tan gang qin 	彈鋼琴	c=1 d=1 t=10809
tan hua 	談話	c=1 d=1 t=2083
tan huan 	癱瘓	c=2 d=1.00013 t=11132
tan suo 	探索	c=2 d=1 t=11499
tang ge 	堂哥	c=1 d=1 t=8495
tang ruo 	倘若	c=1 d=1 t=10801
tao 	套	c=0 d=0.1 t=10582
tao bi 	逃避	c=3 d=2.5989 t=6545
tao bi de 	逃避的	c=1 d=1 t=5140
tao dao 	淘到	c=0 d=0.1 t=3181
tao dao de 	淘到的	c=1 d=1 t=3182
tao li 	套利	c=1 d=1 t=13758
tao lu 	套路	c=1 d=1 t=5236
tao lun 	討論	c=5 d=1.94649 t=12669
tao lun de 	討論的	c=1 d=1 t=9197
tao mu ban 	套模板	c=1 d=1 t=10583
te bian 	特變	c=1 d=1 t=10487
te bie 	特別	c=4 d=0.715697 t=9643
te bie gao 	特別高	c=1 d=1 t=9644
te cang 	特藏	c=0 d=0.1 t=2438
te dian 	特點	c=5 d=1.33808 t=12217
te man 	特曼	c=2 d=1 t=10802
te na 	特納	c=1 d=1 t=13446
te shu 	特殊	c=2 d=1 t=8130
te zhi 	特質	c=3 d=1.87372 t=7272
teng 	疼	c=1 d=1 t=1494
teng xun 	騰訊	c=3 d=1 t=12326
ti 	提	c=1 d=1 t=11610
ti chu 	提出	c=1 d=1 t=5457
ti chu 	踢出	c=1 d=1 t=10151
ti chu lai 	提出來	c=1 d=1 t=8943
ti chu le 	提出了	c=1 d=1 t=5437
ti dai 	替代	c=5 d=0.504912 t=8120
ti dao 	提到	c=0 d=0.1 t=7186
ti dao de 	提到的	c=1 d=1 t=7187
ti dao le 	提到了	c=1 d=1 t=7989
ti gao 	提高	c=2 d=1 t=8265
ti gong 	提供	c=1 d=1 t=6713
ti huan 	替換	c=3 d=1.65705 t=11773
ti huan cheng 	替換成	c=1 d=1 t=3317
ti jiao 	提交	c=2 d=1.99005 t=1824
ti liang 	體諒	c=1 d=1 t=6483
ti qi 	提起	c=1 d=1 t=6333
ti qian 	提前	c=3 d=1 t=12317
ti qu 	提取	c=1 d=1 t=4025
ti sheng 	提升	c=2 d=1 t=8061
ti shi 	提示	c=1 d=1 t=2039
ti shi yin 	提示音	c=1 d=1 t=3008
ti tie 	體貼	c=1 d=1 t=7289
ti wen 	提問	c=7 d=1.10608 t=12712
ti xi 	體系	c=5 d=1 t=7705
ti xi zhong 	體系中	c=1 d=1 t=2020
ti xian 	體現	c=5 d=1.84789 t=9981
ti yan 	體驗	c=7 d=1.39092 t=7542
ti zhi 	體制	c=1 d=1 t=8085
tian 	天	c=1 d=1 t=10164
tian jia 	添加	c=3 d=1 t=11852
tian jia ai 	添加愛	c=1 d=1 t=3645
tian jia dao 	添加到	c=1 d=1 t=13435
tian qi 	天氣	c=4 d=1.00014 t=4535
tian shang 	填上	c=1 d=1 t=8507
tian yan cha 	天眼查	c=2 d=1 t=12401
tiao 	條	c=1 d=1 t=2356
tiao 	跳	c=0 d=0.1 t=5757
tiao jian 	條件	c=3 d=1.00056 t=13292
tiao kan 	調侃	c=3 d=2.90737 t=5771
tiao kan le 	跳看了	c=1 d=1 t=5758
tiao xuan 	挑選	c=3 d=1 t=5169
tiao zhan 	挑戰	c=2 d=1.54881 t=10649
tiao zheng 	調整	c=5 d=1 t=13777
tie 	貼	c=1 d=1 t=13332
ting 	停	c=1 d=1 t=5994
ting 	挺	c=1 d=1 t=9348
ting 	聽	c=2 d=1 t=9891
ting duo 	挺多	c=0 d=0.1 t=10082
ting hao 	挺好	c=1 d=1 t=10521
ting hao yong 	挺好用	c=1 d=1 t=22
ting ke 	聽課	c=1 d=1 t=569
ting liu 	停留	c=1 d=1 t=6336
ting mang 	挺忙	c=1 d=1 t=9937
ting ting 	聽聽	c=1 d=1 t=4893
ting wei nan 	挺爲難	c=1 d=1 t=5183
ting zai 	停在	c=1 d=1 t=5066
tong 	同	c=2 d=1.00001 t=9950
tong 	痛	c=1 d=1 t=6360
tong bu 	同步	c=7 d=1 t=10912
tong chang 	通常	c=0 d=0.1 t=13635
tong chang wo men 	通常我們	c=1 d=1 t=13636
tong deng xue li 	同等學力	c=1 d=1 t=12428
tong gao 	通告	c=1 d=1 t=13653
tong guo 	通過	c=4 d=1 t=13371
tong ji 	統計	c=4 d=1.84737 t=12915
tong ji ju 	統計局	c=1 d=1 t=12845
tong ku 	痛苦	c=2 d=1 t=11769
tong ling 	同齡	c=1 d=1 t=9697
tong nian 	童年	c=1 d=1 t=1784
tong ren 	同人	c=1 d=1 t=12001
tong shi 	同時	c=8 d=1.00006 t=10957
tong shi 	痛失	c=1 d=1 t=2830
tong shu yu 	同屬於	c=1 d=1 t=6919
tong su 	通俗	c=2 d=1.0007 t=8645
tong su de 	通俗的	c=1 d=1 t=6439
tong wei 	同位	c=1 d=1 t=5466
tong wei 	同爲	c=1 d=1 t=5467
tong xue 	同學	c=6 d=0.827325 t=13682
tong xue de 	同學的	c=1 d=1 t=10626
tong yang 	同樣	c=3 d=1 t=10631
tong yi 	統一	c=1 d=1 t=434
tong yi ge 	同一個	c=1 d=1 t=8509
tong zhi 	同質	c=1 d=1 t=11642
tong zhi 	通知	c=4 d=3.16618 t=13466
tou 	投	c=1 d=1 t=8712
tou fa 	頭髮	c=1 d=1 t=5404
tou gao 	投稿	c=7 d=2.37995 t=13645
tou guo 	透過	c=1 d=1 t=3021
tou lan 	偷懶	c=0 d=0.1 t=607
tou lan de 	偷懶的	c=1 d=1 t=608
tou ming 	透明	c=1 d=1 t=2669
tou nao 	頭腦	c=0 d=0.1 t=600
tou ru 	投入	c=1 d=1 t=729
tou ru chan chu 	投入產出	c=0 d=0.1 t=724
tou ru chan chu bi 	投入產出比	c=1 d=1 t=725
tou shi biao 	透视表	c=1 d=1 t=3643
tou xian 	頭銜	c=1 d=1 t=787
tou zi 	投資	c=1 d=1 t=6273
tu 	圖	c=3 d=1 t=6893
tu biao 	圖標	c=2 d=1 t=6214
tu cao 	吐槽	c=1 d=1 t=9162
tu di 	土地	c=1 d=1 t=3384
tu pian 	圖片	c=9 d=1.70686 t=10185
tu pian le 	圖片了	c=1 d=1 t=10103
tu po 	突破	c=1 d=1 t=4007
tu pu 	圖譜	c=1 d=1 t=1850
tu ran 	突然	c=10 d=1.04664 t=13517
tu shu 	圖書	c=4 d=1.00014 t=6316
tu shu guan 	圖書館	c=11 d=1 t=12404
tu tong 	秃童	c=2 d=1.06925 t=6281
tu tou 	禿頭	c=1 d=1 t=5320
tuan dui 	團隊	c=2 d=1.18452 t=6265
tui jian 	推薦	c=4 d=1.06839 t=10807
tui jian le 	推薦了	c=1 d=1 t=10732
tui jin 	推進	c=1 d=1 t=11637
tui meng 	推孟	c=1 d=1 t=1589
tui suo 	退縮	c=2 d=1.00002 t=7125
tui suo le 	退縮了	c=1 d=1 t=4959
tui tuo 	推脫	c=1 d=1 t=2433
tui wu 	退伍	c=1 d=1 t=9335
tun huo 	囤貨	c=1 d=1 t=8043
tun yi dian 	囤一点	c=1 d=1 t=2814
tuo dan 	柘彈	c=1 d=1 t=12772
tuo dan 	脫單	c=3 d=1.25845 t=13379
tuo dong dao 	拖動到	c=1 d=1 t=1920
tuo er man 	托尔曼	c=1 d=1 t=1584
wa 	哇	c=1 d=1 t=2928
wa 	挖	c=1 d=1 t=2270
wa jue 	挖掘	c=1 d=1 t=10071
wa zi 	娃子	c=1 d=1 t=7402
wa zi 	襪子	c=1 d=1 t=12315
wai 	外	c=0 d=0.1 t=237
wai bu 	外部	c=1 d=1 t=7968
wai ke 	外科	c=3 d=2.93143 t=6038
wai le 	歪了	c=1 d=1 t=9719
wai mai 	外賣	c=1 d=1 t=2804
wai xi na ge 	外系那個	c=1 d=1 t=238
wai xiang 	外向	c=3 d=0.1 t=5714
wai xiang de 	外向的	c=1 d=1 t=5715
wai xiang xing 	外向型	c=1 d=1 t=354
wan 	完	c=4 d=1 t=11597
wan 	晚	c=3 d=1.82696 t=13704
wan 	玩	c=0 d=0.1 t=10695
wan 	萬	c=1 d=0.1 t=11862
wan an 	晚安	c=5 d=1 t=12218
wan cheng 	完成	c=4 d=1.00003 t=10425
wan cheng du 	完成度	c=1 d=1 t=3438
wan er 	玩兒	c=2 d=1.01148 t=8339
wan er le 	玩兒了	c=1 d=1 t=5076
wan er you xi 	玩兒遊戲	c=1 d=1 t=7422
wan fang 	萬方	c=6 d=3.81693 t=11352
wan hui 	挽回	c=0 d=0.1 t=5400
wan ju 	玩具	c=1 d=1 t=9910
wan ju wu 	玩具屋	c=1 d=1 t=10864
wan le 	完了	c=2 d=1.00292 t=11864
wan lu 	彎路	c=1 d=1.08825 t=11224
wan man 	完滿	c=1 d=1 t=4070
wan mei 	完美	c=1 d=1 t=11116
wan quan 	完全	c=8 d=1 t=13856
wan shan 	完善	c=2 d=1 t=13541
wan shu 	晚熟	c=1 d=1 t=4920
wan shui 	晚睡	c=1 d=1 t=4921
wan wang 	萬網	c=1 d=1 t=11400
wan yan 	蜿蜒	c=1 d=1 t=4254
wan yi dian 	晚一點	c=1 d=1 t=4232
wang 	王	c=2 d=1.00009 t=12442
wang 	網	c=2 d=1 t=13192
wang luo 	網絡	c=12 d=1.05175 t=11555
wang luo shang 	網絡上	c=1 d=1 t=7825
wang luo zhong 	網絡中	c=1 d=1 t=705
